Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,Region,State,Category,Sub_Category,Sales,Quantity,Discount,Profit,Sales_capped,Profit_capped,Sales_norm,Quantity_norm,Discount_norm,Profit_norm,Category_enc,Segment_enc,Region_Central,Region_East,Region_South,Region_West,Ship_First Class,Ship_Same Day,Ship_Second Class,Ship_Standard Class,Month,is_outlier
ORD-10505,2024-07-30,2024-08-01,Standard Class,Customer_289,Consumer,South,Illinois,Office Supplies,Labels,48.66,8.0,0.0,16.24,48.66,16.24,0.0690896575188014,0.5384615384615384,0.0,0.4200532172230285,1,0,False,False,True,False,False,False,False,True,2024-07-01,False
ORD-10506,2024-02-21,2024-02-24,Standard Class,Customer_45,Corporate,East,Michigan,Office Supplies,Binders,122.5,8.0,0.3,6.94,122.5,6.94,0.1859375803586617,0.5384615384615384,0.6,0.3750604741170779,1,1,False,True,False,False,False,False,False,True,2024-02-01,False
ORD-10507,2023-06-17,2023-06-19,Standard Class,Customer_12,Consumer,West,California,Office Supplies,Binders,25.84,1.0,0.0,8.21,25.84,8.21,0.0329782057419107,0.0,0.0,0.3812046444121915,1,0,False,False,False,True,False,False,False,True,2023-06-01,False
ORD-10508,2023-02-12,2023-02-14,Second Class,Customer_231,Corporate,South,California,Office Supplies,Paper,10.41,5.0,0.3,1.86,10.41,1.86,0.0085610409339605,0.3076923076923077,0.6,0.3504837929366231,1,1,False,False,True,False,False,False,True,False,2023-02-01,False
ORD-10509,2024-07-09,2024-07-15,Same Day,Customer_1,Consumer,West,Illinois,Furniture,Bookcases,411.58,7.0,0.0,144.08,411.58,136.11499999999998,0.6433915014657421,0.4615384615384615,0.0,1.0,0,0,False,False,False,True,False,True,False,False,2024-07-01,True
ORD-10510,2023-10-12,2023-10-15,Second Class,Customer_111,Consumer,East,Texas,Furniture,Furnishings,473.69,6.0,0.0,202.61,473.69,136.11499999999998,0.7416773152195845,0.3846153846153846,0.0,1.0,0,0,False,True,False,False,False,False,True,False,2023-10-01,True
ORD-10511,2024-02-01,2024-02-06,Standard Class,Customer_220,Consumer,Central,Florida,Furniture,Chairs,616.22,5.0,0.1,18.525,616.22,18.525,0.9672235563133724,0.3076923076923077,0.2,0.4311078858248669,0,0,True,False,False,False,False,False,False,True,2024-02-01,False
ORD-10512,2023-01-12,2023-01-17,Standard Class,Customer_89,Consumer,South,Texas,Office Supplies,Art,129.42,8.0,0.4,-12.67,129.42,-12.67,0.1968881170061676,0.5384615384615384,0.8,0.280188679245283,1,0,False,False,True,False,False,False,False,True,2023-01-01,False
ORD-10513,2024-08-29,2024-08-31,First Class,Customer_52,Consumer,East,California,Technology,Copiers,363.87,3.0,0.0,77.37,363.87,77.37,0.5678929316026634,0.1538461538461538,0.0,0.715795839380745,2,0,False,True,False,False,True,False,False,False,2024-08-01,False
ORD-10514,2023-10-29,2023-11-01,First Class,Customer_7,Consumer,West,Georgia,Office Supplies,Storage,114.98,6.0,0.1,18.52,114.98,18.52,0.1740375752157074,0.3846153846153846,0.2,0.4310836961780357,1,0,False,False,False,True,True,False,False,False,2023-10-01,False
ORD-10515,2023-09-10,2023-09-13,Standard Class,Customer_4,Home Office,East,New York,Furniture,Chairs,1415.57,5.0,0.3,64.92,636.9324999999999,64.92,1.0,0.3076923076923077,0.6,0.655563618771166,0,2,False,True,False,False,False,False,False,True,2023-09-01,True
ORD-10516,2024-05-13,2024-05-19,Standard Class,Customer_38,Consumer,South,Georgia,Office Supplies,Art,94.85,8.0,0.1,25.68,94.85,25.68,0.1421829071934107,0.5384615384615384,0.2,0.4657232704402515,1,0,False,False,True,False,False,False,False,True,2024-05-01,False
ORD-10517,2023-02-04,2023-02-08,Standard Class,Customer_98,Consumer,Central,Illinois,Technology,Phones,195.87,4.0,0.0,58.4,195.87,58.4,0.3020417528770874,0.2307692307692307,0.0,0.6240203193033381,2,0,True,False,False,False,False,False,False,True,2023-02-01,False
ORD-10518,2024-12-27,2025-01-01,Standard Class,Customer_272,Corporate,West,California,Office Supplies,Art,49.08,8.0,0.1,15.52,49.08,15.52,0.0697542854656154,0.5384615384615384,0.2,0.416569908079342,1,1,False,False,False,True,False,False,False,True,2024-12-01,False
ORD-10519,2023-03-31,2023-04-06,Second Class,Customer_207,Corporate,Central,California,Technology,Machines,518.34,10.0,0.1,112.89,518.34,112.89,0.812333595755876,0.6923076923076923,0.2,0.8876390904692791,2,1,True,False,False,False,False,False,True,False,2023-03-01,False
ORD-10520,2024-08-27,2024-08-28,Standard Class,Customer_251,Consumer,Central,Washington,Office Supplies,Storage,66.22,14.0,0.3,6.66,66.22,6.66,0.0968774354855938,1.0,0.6,0.3737058538945331,1,0,True,False,False,False,False,False,False,True,2024-08-01,False
ORD-10521,2024-08-24,2024-08-29,Standard Class,Customer_19,Corporate,East,Florida,Furniture,Chairs,252.94,2.0,0.2,45.38,252.94,45.38,0.3923520312691625,0.0769230769230769,0.4,0.5610304789550074,0,1,False,True,False,False,False,False,False,True,2024-08-01,False
ORD-10522,2024-02-22,2024-02-28,Second Class,Customer_28,Corporate,East,Washington,Technology,Copiers,1042.65,9.0,0.1,415.76,636.9324999999999,136.11499999999998,1.0,0.6153846153846154,0.2,1.0,2,1,False,True,False,False,False,False,True,False,2024-02-01,True
ORD-10523,2023-04-25,2023-04-30,Standard Class,Customer_54,Consumer,South,Illinois,Office Supplies,Storage,9.99,13.0,0.5,-1.78,9.99,-1.78,0.0078964129871465,0.9230769230769232,1.0,0.3328737300435413,1,0,False,False,True,False,False,False,False,True,2023-04-01,False
ORD-10524,2024-09-08,2024-09-12,Standard Class,Customer_144,Consumer,South,Pennsylvania,Office Supplies,Binders,51.51,9.0,0.1,22.49,51.51,22.49,0.0735996328721817,0.6153846153846154,0.2,0.4502902757619738,1,0,False,False,True,False,False,False,False,True,2024-09-01,False
ORD-10525,2023-07-15,2023-07-16,Second Class,Customer_275,Home Office,Central,Texas,Office Supplies,Binders,67.68,14.0,0.0,20.47,67.68,20.47,0.0991878088245184,1.0,0.0,0.4405176584421867,1,2,True,False,False,False,False,False,True,False,2023-07-01,False
ORD-10526,2024-05-15,2024-05-19,Standard Class,Customer_81,Home Office,South,Washington,Technology,Copiers,206.34,10.0,0.0,50.1,206.34,50.1,0.3186099781226634,0.6923076923076923,0.0,0.5838655055636188,2,2,False,False,True,False,False,False,False,True,2024-05-01,False
ORD-10527,2024-09-17,2024-09-18,First Class,Customer_282,Corporate,Central,Illinois,Office Supplies,Labels,109.89,10.0,0.1,26.66,109.89,26.66,0.1659829174793194,0.6923076923076923,0.2,0.4704644412191582,1,1,True,False,False,False,True,False,False,False,2024-09-01,False
ORD-10528,2024-05-07,2024-05-09,First Class,Customer_76,Consumer,West,Texas,Office Supplies,Storage,63.46,13.0,0.0,38.66,63.46,38.66,0.0925098804065307,0.9230769230769232,0.0,0.5285195936139332,1,0,False,False,False,True,True,False,False,False,2024-05-01,False
ORD-10529,2023-03-16,2023-03-22,Standard Class,Customer_190,Consumer,Central,Illinois,Office Supplies,Art,57.11,6.0,0.4,3.52,57.11,3.52,0.0824613388297009,0.3846153846153846,0.8,0.358514755684567,1,0,True,False,False,False,False,False,False,True,2023-03-01,False
ORD-10530,2024-02-17,2024-02-18,Second Class,Customer_77,Corporate,South,Pennsylvania,Office Supplies,Storage,78.42,4.0,0.2,17.11,78.42,17.11,0.1161832948930463,0.2307692307692307,0.4,0.4242622157716497,1,1,False,False,True,False,False,False,True,False,2024-02-01,False
ORD-10531,2024-01-11,2024-01-15,First Class,Customer_80,Consumer,South,Florida,Office Supplies,Labels,57.58,4.0,0.0,23.81,57.58,23.81,0.0832050891511356,0.2307692307692307,0.0,0.4566763425253991,1,0,False,False,True,False,True,False,False,False,2024-01-01,False
ORD-10532,2024-02-24,2024-02-29,Standard Class,Customer_260,Consumer,Central,Florida,Technology,Phones,666.38,13.0,0.15,102.24,636.9324999999999,102.24,1.0,0.9230769230769232,0.3,0.8361151427189163,2,0,True,False,False,False,False,False,False,True,2024-02-01,True
ORD-10533,2024-12-29,2024-12-30,Standard Class,Customer_164,Corporate,East,Illinois,Technology,Phones,35.56,6.0,0.2,6.97,35.56,6.97,0.0483595953681762,0.3846153846153846,0.4,0.3752056119980648,2,1,False,True,False,False,False,False,False,True,2024-12-01,False
ORD-10534,2023-10-04,2023-10-10,First Class,Customer_208,Consumer,Central,Washington,Technology,Accessories,55.29,5.0,0.4,-0.54,55.29,-0.54,0.0795812843935072,0.3076923076923077,0.8,0.338872762457668,2,0,True,False,False,False,True,False,False,False,2023-10-01,False
ORD-10535,2024-11-06,2024-11-07,Standard Class,Customer_11,Corporate,Central,Florida,Furniture,Tables,560.99,6.0,0.3,126.07,560.99,126.07,0.8798249813073392,0.3846153846153846,0.6,0.951402999516207,0,1,True,False,False,False,False,False,False,True,2024-11-01,False
ORD-10536,2024-01-29,2024-02-01,Standard Class,Customer_287,Home Office,East,New York,Office Supplies,Art,49.96,7.0,0.1,12.55,49.96,12.55,0.0711468392589398,0.4615384615384615,0.2,0.4022012578616352,1,2,False,True,False,False,False,False,False,True,2024-01-01,False
ORD-10537,2024-04-01,2024-04-06,First Class,Customer_160,Consumer,West,Washington,Office Supplies,Labels,26.92,7.0,0.1,3.76,26.92,3.76,0.034687249033718,0.4615384615384615,0.2,0.3596758587324625,1,0,False,False,False,True,True,False,False,False,2024-04-01,False
ORD-10538,2023-07-11,2023-07-17,Second Class,Customer_294,Home Office,East,Michigan,Office Supplies,Art,62.91,9.0,0.15,7.66,62.91,7.66,0.091639534285703,0.6153846153846154,0.3,0.3785437832607644,1,2,False,True,False,False,False,False,True,False,2023-07-01,False
ORD-10539,2024-11-19,2024-11-25,Standard Class,Customer_85,Consumer,South,Ohio,Office Supplies,Art,48.83,8.0,0.15,11.05,48.83,11.05,0.0693586735925118,0.5384615384615384,0.3,0.3949443638122883,1,0,False,False,True,False,False,False,False,True,2024-11-01,False
ORD-10540,2023-04-09,2023-04-11,Standard Class,Customer_56,Home Office,East,Illinois,Technology,Accessories,96.76,13.0,0.0,69.21,96.76,69.21,0.1452053819039217,0.9230769230769232,0.0,0.6763183357522979,2,2,False,True,False,False,False,False,False,True,2023-04-01,False
ORD-10541,2024-07-01,2024-07-05,Standard Class,Customer_152,Consumer,South,Illinois,Office Supplies,Art,194.52,6.0,0.1,49.38,194.52,49.38,0.2999054487623283,0.3846153846153846,0.2,0.5803821964199323,1,0,False,False,True,False,False,False,False,True,2024-07-01,False
ORD-10542,2023-04-06,2023-04-08,Standard Class,Customer_219,Consumer,South,Illinois,Office Supplies,Paper,139.68,12.0,0.1,41.38,139.68,41.38,0.2131240282783367,0.8461538461538461,0.2,0.5416787614900823,1,0,False,False,True,False,False,False,False,True,2023-04-01,False
ORD-10543,2024-10-25,2024-10-31,Standard Class,Customer_240,Corporate,Central,Pennsylvania,Furniture,Furnishings,178.69,6.0,0.0,65.88,178.69,65.88,0.2748553049574124,0.3846153846153846,0.0,0.6602080309627478,0,1,True,False,False,False,False,False,False,True,2024-10-01,False
ORD-10544,2024-10-24,2024-10-29,Second Class,Customer_113,Consumer,Central,Illinois,Office Supplies,Binders,31.02,14.0,0.0,13.37,31.02,13.37,0.0411752837526159,1.0,0.0,0.4061683599419448,1,0,True,False,False,False,False,False,True,False,2024-10-01,False
ORD-10545,2023-07-09,2023-07-10,Standard Class,Customer_238,Home Office,West,Florida,Office Supplies,Labels,25.81,5.0,0.2,6.89,25.81,6.89,0.0329307323171383,0.3076923076923077,0.4,0.3748185776487663,1,2,False,False,False,True,False,False,False,True,2023-07-01,False
ORD-10546,2023-02-06,2023-02-07,Standard Class,Customer_210,Consumer,South,Florida,Technology,Copiers,269.93,1.0,0.0,96.51,269.93,96.51,0.4192378141652788,0.0,0.0,0.8083938074504112,2,0,False,False,True,False,False,False,False,True,2023-02-01,False
ORD-10547,2024-01-04,2024-01-09,Standard Class,Customer_295,Consumer,Central,Ohio,Furniture,Furnishings,489.75,9.0,0.15,64.69,489.75,64.69,0.7670914219477556,0.6153846153846154,0.3,0.6544508950169327,0,0,True,False,False,False,False,False,False,True,2024-01-01,False
ORD-10548,2024-11-25,2024-12-01,Same Day,Customer_274,Consumer,South,Ohio,Furniture,Furnishings,316.88,9.0,0.1,61.33,316.88,61.33,0.4935337239341228,0.6153846153846154,0.2,0.6381954523463957,0,0,False,False,True,False,False,True,False,False,2024-11-01,False
ORD-10549,2024-06-08,2024-06-09,Standard Class,Customer_199,Consumer,West,Georgia,Office Supplies,Paper,35.5,9.0,0.1,4.65,35.5,4.65,0.0482646485186313,0.6153846153846154,0.2,0.3639816158684083,1,0,False,False,False,True,False,False,False,True,2024-06-01,False
ORD-10550,2023-10-06,2023-10-07,Standard Class,Customer_198,Consumer,South,Washington,Furniture,Bookcases,265.11,11.0,0.1,72.44,265.11,72.44,0.4116104172518426,0.7692307692307693,0.2,0.6919448476052249,0,0,False,False,True,False,False,False,False,True,2023-10-01,False
ORD-10551,2023-08-05,2023-08-06,Standard Class,Customer_164,Corporate,West,Florida,Furniture,Bookcases,208.94,8.0,0.0,102.32,208.94,102.32,0.3227243416029402,0.5384615384615384,0.0,0.8365021770682147,0,1,False,False,False,True,False,False,False,True,2023-08-01,False
ORD-10552,2023-09-30,2023-10-04,Second Class,Customer_66,Corporate,West,Florida,Furniture,Furnishings,137.93,13.0,0.15,35.16,137.93,35.16,0.2103547451666119,0.9230769230769232,0.3,0.5115868408321238,0,1,False,False,False,True,False,False,True,False,2023-09-01,False
ORD-10553,2023-03-03,2023-03-07,Second Class,Customer_42,Home Office,West,Pennsylvania,Furniture,Furnishings,115.62,10.0,0.3,16.22,115.62,16.22,0.1750503416108524,0.6923076923076923,0.6,0.4199564586357039,0,2,False,False,False,True,False,False,True,False,2023-03-01,False
ORD-10554,2024-08-18,2024-08-21,Standard Class,Customer_137,Home Office,Central,Florida,Furniture,Tables,108.08,13.0,0.5,-2.69,108.08,-2.69,0.1631186875180498,0.9230769230769232,1.0,0.3284712143202709,0,2,True,False,False,False,False,False,False,True,2024-08-01,False
ORD-10555,2024-12-29,2024-12-31,Standard Class,Customer_162,Consumer,East,Florida,Office Supplies,Binders,62.0,3.0,0.1,10.05,62.0,10.05,0.0901995070676061,0.1538461538461538,0.2,0.3901064344460571,1,0,False,True,False,False,False,False,False,True,2024-12-01,False
ORD-10556,2023-12-08,2023-12-13,Standard Class,Customer_28,Corporate,East,Georgia,Office Supplies,Binders,103.44,1.0,0.0,38.74,103.44,38.74,0.1557761311532482,0.0,0.0,0.5289066279632317,1,1,False,True,False,False,False,False,False,True,2023-12-01,False
ORD-10557,2024-02-01,2024-02-06,Standard Class,Customer_296,Consumer,Central,New York,Technology,Machines,425.79,11.0,0.3,-8.07,425.79,-8.07,0.6658780803329472,0.7692307692307693,0.6,0.3024431543299468,2,0,True,False,False,False,False,False,False,True,2024-02-01,False
ORD-10558,2024-11-29,2024-12-04,Standard Class,Customer_175,Corporate,South,Georgia,Office Supplies,Paper,5.73,12.0,0.0,1.88,5.73,1.88,0.0011551866694623,0.8461538461538461,0.0,0.3505805515239477,1,1,False,False,True,False,False,False,False,True,2024-11-01,False
ORD-10559,2023-01-19,2023-01-22,Standard Class,Customer_151,Consumer,Central,New York,Office Supplies,Art,60.78,12.0,0.15,16.18,60.78,16.18,0.0882689211268608,0.8461538461538461,0.3,0.4197629414610546,1,0,True,False,False,False,False,False,False,True,2023-01-01,False
ORD-10560,2023-06-26,2023-06-30,Standard Class,Customer_174,Home Office,South,Georgia,Furniture,Bookcases,172.25,8.0,0.1,30.66,172.25,30.66,0.2646643431062653,0.5384615384615384,0.2,0.4898161586840832,0,2,False,False,True,False,False,False,False,True,2023-06-01,False
ORD-10561,2024-09-03,2024-09-09,Standard Class,Customer_77,Corporate,West,Florida,Office Supplies,Paper,20.23,7.0,0.0,7.98,20.23,7.98,0.0241006753094673,0.4615384615384615,0.0,0.3800919206579584,1,1,False,False,False,True,False,False,False,True,2024-09-01,False
ORD-10562,2024-01-31,2024-02-06,Standard Class,Customer_99,Home Office,Central,Georgia,Office Supplies,Binders,13.14,13.0,0.0,3.02,13.14,3.02,0.0128811225882511,0.9230769230769232,0.0,0.3560957910014513,1,2,True,False,False,False,False,False,False,True,2024-01-01,False
ORD-10563,2024-03-20,2024-03-23,Second Class,Customer_37,Home Office,East,Florida,Furniture,Tables,96.76,5.0,0.0,51.96,96.76,51.96,0.1452053819039217,0.3076923076923077,0.0,0.5928640541848089,0,2,False,True,False,False,False,False,True,False,2024-03-01,False
ORD-10564,2023-08-21,2023-08-27,Standard Class,Customer_264,Home Office,South,Florida,Office Supplies,Binders,96.76,10.0,0.15,3.36,96.76,3.36,0.1452053819039217,0.6923076923076923,0.3,0.35774068698597,1,2,False,False,True,False,False,False,False,True,2023-08-01,False
ORD-10565,2023-03-17,2023-03-22,Standard Class,Customer_64,Home Office,Central,Ohio,Office Supplies,Paper,9.86,7.0,0.4,-0.91,9.86,-0.91,0.0076906948131327,0.4615384615384615,0.8,0.3370827285921625,1,2,True,False,False,False,False,False,False,True,2023-03-01,False
ORD-10566,2023-09-22,2023-09-24,Standard Class,Customer_262,Consumer,Central,California,Office Supplies,Storage,20.79,10.0,0.0,4.89,20.79,4.89,0.0249868459052193,0.6923076923076923,0.0,0.3651427189163038,1,0,True,False,False,False,False,False,False,True,2023-09-01,False
ORD-10567,2024-03-30,2024-03-31,Same Day,Customer_156,Consumer,South,New York,Furniture,Chairs,428.11,4.0,0.2,52.94,428.11,52.94,0.6695493585153479,0.2307692307692307,0.4,0.5976052249637155,0,0,False,False,True,False,False,True,False,False,2024-03-01,False
ORD-10568,2024-12-18,2024-12-22,First Class,Customer_26,Consumer,West,Michigan,Office Supplies,Storage,117.86,9.0,0.0,23.26,117.86,23.26,0.1785950239938601,0.6153846153846154,0.0,0.4540154813739719,1,0,False,False,False,True,True,False,False,False,2024-12-01,False
ORD-10569,2024-01-19,2024-01-23,Standard Class,Customer_106,Consumer,West,Washington,Office Supplies,Storage,6.3,11.0,0.1,1.36,6.3,1.36,0.0020571817401383,0.7692307692307693,0.2,0.3480648282535075,1,0,False,False,False,True,False,False,False,True,2024-01-01,False
ORD-10570,2024-07-17,2024-07-20,Standard Class,Customer_81,Corporate,West,Washington,Furniture,Chairs,535.76,10.0,0.0,18.525,535.76,18.525,0.8398998310737303,0.6923076923076923,0.0,0.4311078858248669,0,1,False,False,False,True,False,False,False,True,2024-07-01,False
ORD-10571,2024-05-20,2024-05-24,Standard Class,Customer_81,Consumer,West,Georgia,Office Supplies,Labels,43.44,14.0,0.4,-1.09,43.44,-1.09,0.0608292816083996,1.0,0.8,0.3362119013062409,1,0,False,False,False,True,False,False,False,True,2024-05-01,False
ORD-10572,2024-01-02,2024-01-07,Standard Class,Customer_145,Corporate,South,California,Office Supplies,Art,13.73,2.0,0.2,1.04,13.73,1.04,0.0138147666087754,0.0769230769230769,0.4,0.3465166908563135,1,1,False,False,True,False,False,False,False,True,2024-01-01,False
ORD-10573,2023-05-24,2023-05-30,Standard Class,Customer_233,Home Office,East,Pennsylvania,Technology,Machines,264.42,9.0,0.15,61.64,264.42,61.64,0.4105185284820769,0.6153846153846154,0.3,0.6396952104499274,2,2,False,True,False,False,False,False,False,True,2023-05-01,False
ORD-10574,2023-03-10,2023-03-15,Second Class,Customer_1,Home Office,Central,Michigan,Furniture,Bookcases,411.57,9.0,0.3,37.47,411.57,37.47,0.643375676990818,0.6153846153846154,0.6,0.522762457668118,0,2,True,False,False,False,False,False,True,False,2023-03-01,False
ORD-10575,2023-04-09,2023-04-12,Standard Class,Customer_234,Consumer,Central,Washington,Technology,Copiers,382.64,5.0,0.15,142.16,382.64,136.11499999999998,0.5975954710352768,0.3076923076923077,0.3,1.0,2,0,True,False,False,False,False,False,False,True,2023-04-01,True
ORD-10576,2024-01-31,2024-02-05,Standard Class,Customer_236,Consumer,West,Texas,Office Supplies,Storage,8.41,11.0,0.4,0.45,8.41,0.45,0.0053961459491322,0.7692307692307693,0.8,0.343662312530237,1,0,False,False,False,True,False,False,False,True,2024-01-01,False
ORD-10577,2023-01-25,2023-01-31,Standard Class,Customer_204,Consumer,South,Illinois,Office Supplies,Storage,47.82,1.0,0.2,9.3,47.82,9.3,0.0677604016251735,0.0,0.4,0.3864779874213836,1,0,False,False,True,False,False,False,False,True,2023-01-01,False
ORD-10578,2024-04-13,2024-04-15,First Class,Customer_252,Consumer,East,Texas,Furniture,Chairs,490.79,7.0,0.4,30.63,490.79,30.63,0.7687371673398664,0.4615384615384615,0.8,0.4896710208030962,0,0,False,True,False,False,True,False,False,False,2024-04-01,False
ORD-10579,2024-04-28,2024-05-01,First Class,Customer_221,Corporate,East,Pennsylvania,Office Supplies,Binders,75.09,10.0,0.1,18.72,75.09,18.72,0.1109137447433072,0.6923076923076923,0.2,0.432051282051282,1,1,False,True,False,False,True,False,False,False,2024-04-01,False
ORD-10580,2024-07-18,2024-07-20,Standard Class,Customer_0,Corporate,Central,Michigan,Office Supplies,Art,36.43,10.0,0.0,12.53,36.43,12.53,0.0497363246865765,0.6923076923076923,0.0,0.4021044992743106,1,1,True,False,False,False,False,False,False,True,2024-07-01,False
ORD-10581,2023-05-31,2023-06-01,Standard Class,Customer_29,Corporate,West,Washington,Office Supplies,Art,49.42,4.0,0.1,19.41,49.42,19.41,0.0702923176130362,0.2307692307692307,0.2,0.4353894533139816,1,1,False,False,False,True,False,False,False,True,2023-05-01,False
ORD-10582,2023-05-24,2023-05-26,Standard Class,Customer_220,Home Office,Central,Georgia,Furniture,Chairs,222.37,9.0,0.0,48.73,222.37,48.73,0.3439766114260622,0.6153846153846154,0.0,0.577237542331882,0,2,True,False,False,False,False,False,False,True,2023-05-01,False
ORD-10583,2024-07-22,2024-07-23,Standard Class,Customer_75,Corporate,Central,Illinois,Technology,Machines,539.46,6.0,0.15,157.76,539.46,136.11499999999998,0.8457548867956627,0.3846153846153846,0.3,1.0,2,1,True,False,False,False,False,False,False,True,2024-07-01,True
ORD-10584,2023-02-08,2023-02-09,Standard Class,Customer_23,Consumer,East,New York,Office Supplies,Binders,75.15,13.0,0.1,18.87,75.15,18.87,0.1110086915928521,0.9230769230769232,0.2,0.4327769714562167,1,0,False,True,False,False,False,False,False,True,2023-02-01,False
ORD-10585,2023-04-19,2023-04-21,Standard Class,Customer_239,Corporate,Central,Washington,Office Supplies,Paper,5.0,3.0,0.1,0.96,5.0,0.96,0.0,0.1538461538461538,0.2,0.3461296565070149,1,1,True,False,False,False,False,False,False,True,2023-04-01,False
ORD-10586,2024-11-23,2024-11-26,Standard Class,Customer_198,Consumer,East,Washington,Office Supplies,Paper,84.57,6.0,0.0,25.86,84.57,25.86,0.1259153469713933,0.3846153846153846,0.0,0.4665940977261732,1,0,False,True,False,False,False,False,False,True,2024-11-01,False
ORD-10587,2023-02-11,2023-02-17,Same Day,Customer_293,Consumer,Central,Pennsylvania,Furniture,Chairs,400.31,13.0,0.1,145.03,400.31,136.11499999999998,0.6255573182262347,0.9230769230769232,0.2,1.0,0,0,True,False,False,False,False,True,False,False,2023-02-01,True
ORD-10588,2023-07-05,2023-07-10,Standard Class,Customer_173,Consumer,West,Washington,Office Supplies,Paper,29.21,10.0,0.1,7.49,29.21,7.49,0.0383110537913463,0.6923076923076923,0.2,0.377721335268505,1,0,False,False,False,True,False,False,False,True,2023-07-01,False
ORD-10589,2024-02-02,2024-02-07,Same Day,Customer_197,Consumer,West,Michigan,Office Supplies,Labels,101.46,6.0,0.4,-4.38,101.46,-4.38,0.1526428851182681,0.3846153846153846,0.8,0.3202951136913401,1,0,False,False,False,True,False,True,False,False,2024-02-01,False
ORD-10590,2023-08-11,2023-08-17,Standard Class,Customer_242,Consumer,South,California,Furniture,Furnishings,222.6,5.0,0.1,45.36,222.6,45.36,0.3443405743493174,0.3076923076923077,0.2,0.5609337203676826,0,0,False,False,True,False,False,False,False,True,2023-08-01,False
ORD-10591,2024-09-25,2024-09-26,First Class,Customer_288,Consumer,South,Michigan,Office Supplies,Art,24.28,2.0,0.1,2.61,24.28,2.61,0.0305095876537446,0.0769230769230769,0.2,0.3541122399612965,1,0,False,False,True,False,True,False,False,False,2024-09-01,False
ORD-10592,2023-05-13,2023-05-14,Standard Class,Customer_159,Corporate,South,New York,Technology,Phones,221.85,10.0,0.2,24.87,221.85,24.87,0.3431537387300068,0.6923076923076923,0.4,0.4618045476536043,2,1,False,False,True,False,False,False,False,True,2023-05-01,False
ORD-10593,2023-06-12,2023-06-15,Standard Class,Customer_20,Corporate,Central,California,Office Supplies,Storage,51.89,10.0,0.15,9.03,51.89,9.03,0.0742009629192991,0.6923076923076923,0.3,0.3851717464925012,1,1,True,False,False,False,False,False,False,True,2023-06-01,False
ORD-10594,2023-08-03,2023-08-07,First Class,Customer_30,Consumer,Central,Washington,Office Supplies,Binders,35.14,2.0,0.0,12.72,35.14,12.72,0.0476949674213622,0.0769230769230769,0.0,0.4030237058538945,1,0,True,False,False,False,True,False,False,False,2023-08-01,False
ORD-10595,2023-08-23,2023-08-25,Standard Class,Customer_21,Consumer,Central,Washington,Technology,Accessories,216.6,7.0,0.1,90.33,216.6,90.33,0.3348458893948325,0.4615384615384615,0.2,0.778495403967102,2,0,True,False,False,False,False,False,False,True,2023-08-01,False
ORD-10596,2024-10-19,2024-10-20,Second Class,Customer_265,Home Office,West,Illinois,Furniture,Tables,145.95,2.0,0.0,43.89,145.95,43.89,0.2230459740557734,0.0769230769230769,0.0,0.5538219641993227,0,2,False,False,False,True,False,False,True,False,2024-10-01,False
ORD-10597,2024-08-10,2024-08-15,Second Class,Customer_103,Consumer,West,Washington,Office Supplies,Storage,77.46,12.0,0.4,-7.12,77.46,-7.12,0.1146641453003287,0.8461538461538461,0.8,0.3070391872278665,1,0,False,False,False,True,False,False,True,False,2024-08-01,False
ORD-10598,2023-01-09,2023-01-12,Standard Class,Customer_252,Home Office,West,Florida,Technology,Accessories,548.85,6.0,0.0,160.73,548.85,136.11499999999998,0.8606140687494315,0.3846153846153846,0.0,1.0,2,2,False,False,False,True,False,False,False,True,2023-01-01,True
ORD-10599,2023-03-15,2023-03-17,Standard Class,Customer_258,Corporate,Central,New York,Furniture,Bookcases,35.07,5.0,0.1,9.55,35.07,9.55,0.0475841960968932,0.3076923076923077,0.2,0.3876874697629414,0,1,True,False,False,False,False,False,False,True,2023-03-01,False
ORD-10600,2024-05-06,2024-05-09,Second Class,Customer_165,Consumer,East,Ohio,Office Supplies,Labels,31.17,4.0,0.0,12.38,31.17,12.38,0.0414126508764781,0.2307692307692307,0.0,0.4013788098693758,1,0,False,True,False,False,False,False,True,False,2024-05-01,False
ORD-10601,2023-09-10,2023-09-12,Standard Class,Customer_40,Consumer,West,Georgia,Office Supplies,Paper,83.02,7.0,0.0,33.9,83.02,33.9,0.1234625533581514,0.4615384615384615,0.0,0.5054910498306724,1,0,False,False,False,True,False,False,False,True,2023-09-01,False
ORD-10602,2023-08-18,2023-08-20,Second Class,Customer_149,Consumer,West,Illinois,Office Supplies,Labels,47.0,8.0,0.2,18.525,47.0,18.525,0.0664627946813939,0.5384615384615384,0.4,0.4311078858248669,1,0,False,False,False,True,False,False,True,False,2023-08-01,False
ORD-10603,2024-06-02,2024-06-08,First Class,Customer_67,Consumer,West,Texas,Office Supplies,Labels,96.76,4.0,0.0,37.19,96.76,37.19,0.1452053819039217,0.2307692307692307,0.0,0.5214078374455733,1,0,False,False,False,True,True,False,False,False,2024-06-01,False
ORD-10604,2023-06-23,2023-06-24,Standard Class,Customer_94,Consumer,South,California,Technology,Accessories,801.68,1.0,0.0,262.7,636.9324999999999,136.11499999999998,1.0,0.0,0.0,1.0,2,0,False,False,True,False,False,False,False,True,2023-06-01,True
